"","feature_set","resample","problem","C"
"375","tsfresh",12,"AconityMINIPrinterSmall",0.0464158883361278
"376","FFT (Mag^2 + Angle) + quantiles",12,"AconityMINIPrinterSmall",0.0464158883361278
"377","Quantiles",12,"AconityMINIPrinterSmall",0.359381366380463
"378","FFT coef. (Mag^2 + Angle)",12,"AconityMINIPrinterSmall",0.0464158883361278
"379","catch22",13,"AconityMINIPrinterSmall",166.810053720006
"380","feasts",13,"AconityMINIPrinterSmall",0.0464158883361278
"381","tsfeatures",13,"AconityMINIPrinterSmall",0.359381366380463
"382","TSFEL",13,"AconityMINIPrinterSmall",0.0464158883361278
"383","Kats",13,"AconityMINIPrinterSmall",2.78255940220713
"384","tsfresh",13,"AconityMINIPrinterSmall",0.0464158883361278
"385","FFT (Mag^2 + Angle) + quantiles",13,"AconityMINIPrinterSmall",0.0464158883361278
"386","Quantiles",13,"AconityMINIPrinterSmall",0.359381366380463
"387","FFT coef. (Mag^2 + Angle)",13,"AconityMINIPrinterSmall",0.00599484250318941
"388","catch22",14,"AconityMINIPrinterSmall",21.5443469003188
"389","feasts",14,"AconityMINIPrinterSmall",0.0464158883361278
"390","tsfeatures",14,"AconityMINIPrinterSmall",0.359381366380463
"391","TSFEL",14,"AconityMINIPrinterSmall",0.0464158883361278
"392","Kats",14,"AconityMINIPrinterSmall",0.359381366380463
"393","tsfresh",14,"AconityMINIPrinterSmall",0.0464158883361278
"394","FFT (Mag^2 + Angle) + quantiles",14,"AconityMINIPrinterSmall",0.0464158883361278
"395","Quantiles",14,"AconityMINIPrinterSmall",0.359381366380463
"396","FFT coef. (Mag^2 + Angle)",14,"AconityMINIPrinterSmall",0.00599484250318941
"397","catch22",15,"AconityMINIPrinterSmall",166.810053720006
"398","feasts",15,"AconityMINIPrinterSmall",0.359381366380463
"399","tsfeatures",15,"AconityMINIPrinterSmall",0.0464158883361278
"400","TSFEL",15,"AconityMINIPrinterSmall",0.0464158883361278
"401","Kats",15,"AconityMINIPrinterSmall",0.359381366380463
"402","tsfresh",15,"AconityMINIPrinterSmall",0.0464158883361278
"403","FFT (Mag^2 + Angle) + quantiles",15,"AconityMINIPrinterSmall",0.0464158883361278
"404","Quantiles",15,"AconityMINIPrinterSmall",0.359381366380463
"405","FFT coef. (Mag^2 + Angle)",15,"AconityMINIPrinterSmall",0.00599484250318941
"406","catch22",16,"AconityMINIPrinterSmall",21.5443469003188
"407","feasts",16,"AconityMINIPrinterSmall",2.78255940220713
"408","tsfeatures",16,"AconityMINIPrinterSmall",0.359381366380463
"409","TSFEL",16,"AconityMINIPrinterSmall",0.0464158883361278
"410","Kats",16,"AconityMINIPrinterSmall",2.78255940220713
"411","tsfresh",16,"AconityMINIPrinterSmall",0.00599484250318941
"412","FFT (Mag^2 + Angle) + quantiles",16,"AconityMINIPrinterSmall",0.359381366380463
"413","Quantiles",16,"AconityMINIPrinterSmall",0.359381366380463
"414","FFT coef. (Mag^2 + Angle)",16,"AconityMINIPrinterSmall",0.0464158883361278
"415","catch22",17,"AconityMINIPrinterSmall",1291.54966501488
"416","feasts",17,"AconityMINIPrinterSmall",0.0464158883361278
"417","tsfeatures",17,"AconityMINIPrinterSmall",0.0464158883361278
"418","TSFEL",17,"AconityMINIPrinterSmall",0.0464158883361278
"419","Kats",17,"AconityMINIPrinterSmall",0.359381366380463
"420","tsfresh",17,"AconityMINIPrinterSmall",0.0464158883361278
"421","FFT (Mag^2 + Angle) + quantiles",17,"AconityMINIPrinterSmall",0.0464158883361278
"422","Quantiles",17,"AconityMINIPrinterSmall",0.359381366380463
"423","FFT coef. (Mag^2 + Angle)",17,"AconityMINIPrinterSmall",0.00599484250318941
"424","catch22",18,"AconityMINIPrinterSmall",0.359381366380463
"425","feasts",18,"AconityMINIPrinterSmall",0.0464158883361278
"426","tsfeatures",18,"AconityMINIPrinterSmall",0.0464158883361278
"427","TSFEL",18,"AconityMINIPrinterSmall",0.0464158883361278
"428","Kats",18,"AconityMINIPrinterSmall",2.78255940220713
"429","tsfresh",18,"AconityMINIPrinterSmall",0.00599484250318941
"430","FFT (Mag^2 + Angle) + quantiles",18,"AconityMINIPrinterSmall",0.0464158883361278
"431","Quantiles",18,"AconityMINIPrinterSmall",0.359381366380463
"432","FFT coef. (Mag^2 + Angle)",18,"AconityMINIPrinterSmall",0.00599484250318941
"433","catch22",19,"AconityMINIPrinterSmall",166.810053720006
"434","feasts",19,"AconityMINIPrinterSmall",0.359381366380463
"435","tsfeatures",19,"AconityMINIPrinterSmall",0.359381366380463
"436","TSFEL",19,"AconityMINIPrinterSmall",0.0464158883361278
"437","Kats",19,"AconityMINIPrinterSmall",0.0464158883361278
"438","tsfresh",19,"AconityMINIPrinterSmall",0.00599484250318941
"439","FFT (Mag^2 + Angle) + quantiles",19,"AconityMINIPrinterSmall",0.0464158883361278
"440","Quantiles",19,"AconityMINIPrinterSmall",0.359381366380463
"441","FFT coef. (Mag^2 + Angle)",19,"AconityMINIPrinterSmall",0.00599484250318941
"442","catch22",20,"AconityMINIPrinterSmall",21.5443469003188
"443","feasts",20,"AconityMINIPrinterSmall",0.0464158883361278
"444","tsfeatures",20,"AconityMINIPrinterSmall",2.78255940220713
"445","TSFEL",20,"AconityMINIPrinterSmall",0.0464158883361278
"446","Kats",20,"AconityMINIPrinterSmall",0.0464158883361278
"447","tsfresh",20,"AconityMINIPrinterSmall",0.00599484250318941
"448","FFT (Mag^2 + Angle) + quantiles",20,"AconityMINIPrinterSmall",0.0464158883361278
"449","Quantiles",20,"AconityMINIPrinterSmall",0.359381366380463
"450","FFT coef. (Mag^2 + Angle)",20,"AconityMINIPrinterSmall",0.00599484250318941
"451","catch22",21,"AconityMINIPrinterSmall",2.78255940220713
"452","feasts",21,"AconityMINIPrinterSmall",0.0464158883361278
"453","tsfeatures",21,"AconityMINIPrinterSmall",0.359381366380463
"454","TSFEL",21,"AconityMINIPrinterSmall",0.0464158883361278
"455","Kats",21,"AconityMINIPrinterSmall",2.78255940220713
"456","tsfresh",21,"AconityMINIPrinterSmall",0.0464158883361278
"457","FFT (Mag^2 + Angle) + quantiles",21,"AconityMINIPrinterSmall",0.00599484250318941
"458","Quantiles",21,"AconityMINIPrinterSmall",0.359381366380463
"459","FFT coef. (Mag^2 + Angle)",21,"AconityMINIPrinterSmall",0.0464158883361278
"460","catch22",22,"AconityMINIPrinterSmall",166.810053720006
"461","feasts",22,"AconityMINIPrinterSmall",0.0464158883361278
"462","tsfeatures",22,"AconityMINIPrinterSmall",0.359381366380463
"463","TSFEL",22,"AconityMINIPrinterSmall",0.0464158883361278
"464","Kats",22,"AconityMINIPrinterSmall",0.0464158883361278
"465","tsfresh",22,"AconityMINIPrinterSmall",0.00599484250318941
"466","FFT (Mag^2 + Angle) + quantiles",22,"AconityMINIPrinterSmall",0.00599484250318941
"467","Quantiles",22,"AconityMINIPrinterSmall",0.0464158883361278
"468","FFT coef. (Mag^2 + Angle)",22,"AconityMINIPrinterSmall",0.0464158883361278
"469","catch22",23,"AconityMINIPrinterSmall",166.810053720006
"470","feasts",23,"AconityMINIPrinterSmall",0.0464158883361278
"471","tsfeatures",23,"AconityMINIPrinterSmall",0.0464158883361278
"472","TSFEL",23,"AconityMINIPrinterSmall",0.00599484250318941
"473","Kats",23,"AconityMINIPrinterSmall",0.359381366380463
"474","tsfresh",23,"AconityMINIPrinterSmall",0.00599484250318941
"475","FFT (Mag^2 + Angle) + quantiles",23,"AconityMINIPrinterSmall",0.0464158883361278
"476","Quantiles",23,"AconityMINIPrinterSmall",0.359381366380463
"477","FFT coef. (Mag^2 + Angle)",23,"AconityMINIPrinterSmall",0.00599484250318941
"478","catch22",24,"AconityMINIPrinterSmall",2.78255940220713
"479","feasts",24,"AconityMINIPrinterSmall",2.78255940220713
"480","tsfeatures",24,"AconityMINIPrinterSmall",0.0464158883361278
"481","TSFEL",24,"AconityMINIPrinterSmall",0.0464158883361278
"482","Kats",24,"AconityMINIPrinterSmall",0.0464158883361278
"483","tsfresh",24,"AconityMINIPrinterSmall",0.00599484250318941
"484","FFT (Mag^2 + Angle) + quantiles",24,"AconityMINIPrinterSmall",0.00599484250318941
"485","Quantiles",24,"AconityMINIPrinterSmall",0.359381366380463
"486","FFT coef. (Mag^2 + Angle)",24,"AconityMINIPrinterSmall",0.00599484250318941
"487","catch22",25,"AconityMINIPrinterSmall",2.78255940220713
"488","feasts",25,"AconityMINIPrinterSmall",0.0464158883361278
"489","tsfeatures",25,"AconityMINIPrinterSmall",0.359381366380463
"490","TSFEL",25,"AconityMINIPrinterSmall",0.0464158883361278
"491","Kats",25,"AconityMINIPrinterSmall",0.0464158883361278
"492","tsfresh",25,"AconityMINIPrinterSmall",0.0464158883361278
"493","FFT (Mag^2 + Angle) + quantiles",25,"AconityMINIPrinterSmall",0.00599484250318941
"494","Quantiles",25,"AconityMINIPrinterSmall",0.0464158883361278
"495","FFT coef. (Mag^2 + Angle)",25,"AconityMINIPrinterSmall",0.00599484250318941
"496","catch22",26,"AconityMINIPrinterSmall",166.810053720006
"497","feasts",26,"AconityMINIPrinterSmall",0.0464158883361278
"498","tsfeatures",26,"AconityMINIPrinterSmall",0.0464158883361278
"499","TSFEL",26,"AconityMINIPrinterSmall",0.0464158883361278
"500","Kats",26,"AconityMINIPrinterSmall",2.78255940220713
"501","tsfresh",26,"AconityMINIPrinterSmall",0.0464158883361278
"502","FFT (Mag^2 + Angle) + quantiles",26,"AconityMINIPrinterSmall",0.0464158883361278
"503","Quantiles",26,"AconityMINIPrinterSmall",0.359381366380463
"504","FFT coef. (Mag^2 + Angle)",26,"AconityMINIPrinterSmall",0.0464158883361278
"505","catch22",27,"AconityMINIPrinterSmall",166.810053720006
"506","feasts",27,"AconityMINIPrinterSmall",0.359381366380463
"507","tsfeatures",27,"AconityMINIPrinterSmall",0.0464158883361278
"508","TSFEL",27,"AconityMINIPrinterSmall",0.0464158883361278
"509","Kats",27,"AconityMINIPrinterSmall",0.359381366380463
"510","tsfresh",27,"AconityMINIPrinterSmall",0.359381366380463
"511","FFT (Mag^2 + Angle) + quantiles",27,"AconityMINIPrinterSmall",0.00599484250318941
"512","Quantiles",27,"AconityMINIPrinterSmall",0.359381366380463
"513","FFT coef. (Mag^2 + Angle)",27,"AconityMINIPrinterSmall",0.00599484250318941
"514","catch22",28,"AconityMINIPrinterSmall",21.5443469003188
"515","feasts",28,"AconityMINIPrinterSmall",0.0464158883361278
"516","tsfeatures",28,"AconityMINIPrinterSmall",0.0464158883361278
"517","TSFEL",28,"AconityMINIPrinterSmall",0.0464158883361278
"518","Kats",28,"AconityMINIPrinterSmall",2.78255940220713
"519","tsfresh",28,"AconityMINIPrinterSmall",0.00599484250318941
"520","FFT (Mag^2 + Angle) + quantiles",28,"AconityMINIPrinterSmall",0.0464158883361278
"521","Quantiles",28,"AconityMINIPrinterSmall",0.359381366380463
"522","FFT coef. (Mag^2 + Angle)",28,"AconityMINIPrinterSmall",0.00599484250318941
"523","catch22",29,"AconityMINIPrinterSmall",21.5443469003188
"524","feasts",29,"AconityMINIPrinterSmall",0.0464158883361278
"525","tsfeatures",29,"AconityMINIPrinterSmall",0.0464158883361278
"526","TSFEL",29,"AconityMINIPrinterSmall",0.0464158883361278
"527","Kats",29,"AconityMINIPrinterSmall",2.78255940220713
"528","tsfresh",29,"AconityMINIPrinterSmall",0.0464158883361278
"529","FFT (Mag^2 + Angle) + quantiles",29,"AconityMINIPrinterSmall",0.0464158883361278
"530","Quantiles",29,"AconityMINIPrinterSmall",0.359381366380463
"531","FFT coef. (Mag^2 + Angle)",29,"AconityMINIPrinterSmall",0.00599484250318941
"532","catch22",30,"AconityMINIPrinterSmall",166.810053720006
"533","feasts",30,"AconityMINIPrinterSmall",0.0464158883361278
"534","tsfeatures",30,"AconityMINIPrinterSmall",0.0464158883361278
"535","TSFEL",30,"AconityMINIPrinterSmall",0.0464158883361278
"536","Kats",30,"AconityMINIPrinterSmall",0.0464158883361278
"537","tsfresh",30,"AconityMINIPrinterSmall",0.359381366380463
"538","FFT (Mag^2 + Angle) + quantiles",30,"AconityMINIPrinterSmall",0.00599484250318941
"539","Quantiles",30,"AconityMINIPrinterSmall",0.359381366380463
"540","FFT coef. (Mag^2 + Angle)",30,"AconityMINIPrinterSmall",0.0464158883361278
"541","catch22",1,"ACSF1",0.359381366380463
"542","feasts",1,"ACSF1",166.810053720006
"543","tsfeatures",1,"ACSF1",2.78255940220713
"544","TSFEL",1,"ACSF1",0.359381366380463
"545","Kats",1,"ACSF1",0.0464158883361278
"546","tsfresh",1,"ACSF1",0.0464158883361278
"547","FFT (Mag^2 + Angle) + quantiles",1,"ACSF1",0.00599484250318941
"548","Quantiles",1,"ACSF1",2.78255940220713
"549","FFT coef. (Mag^2 + Angle)",1,"ACSF1",1e-04
"550","catch22",2,"ACSF1",2.78255940220713
"551","feasts",2,"ACSF1",0.359381366380463
"552","tsfeatures",2,"ACSF1",2.78255940220713
"553","TSFEL",2,"ACSF1",166.810053720006
"554","Kats",2,"ACSF1",0.0464158883361278
"555","tsfresh",2,"ACSF1",0.00599484250318941
"556","FFT (Mag^2 + Angle) + quantiles",2,"ACSF1",0.00599484250318941
"557","Quantiles",2,"ACSF1",10000
"558","FFT coef. (Mag^2 + Angle)",2,"ACSF1",166.810053720006
"559","catch22",3,"ACSF1",0.359381366380463
"560","feasts",3,"ACSF1",2.78255940220713
"561","tsfeatures",3,"ACSF1",0.359381366380463
"562","TSFEL",3,"ACSF1",2.78255940220713
"563","Kats",3,"ACSF1",0.359381366380463
"564","tsfresh",3,"ACSF1",0.0464158883361278
"565","FFT (Mag^2 + Angle) + quantiles",3,"ACSF1",0.0464158883361278
"566","Quantiles",3,"ACSF1",2.78255940220713
"567","FFT coef. (Mag^2 + Angle)",3,"ACSF1",0.0464158883361278
"568","catch22",4,"ACSF1",0.359381366380463
"569","feasts",4,"ACSF1",2.78255940220713
"570","tsfeatures",4,"ACSF1",0.359381366380463
"571","TSFEL",4,"ACSF1",2.78255940220713
"572","Kats",4,"ACSF1",0.0464158883361278
"573","tsfresh",4,"ACSF1",0.0464158883361278
"574","FFT (Mag^2 + Angle) + quantiles",4,"ACSF1",0.359381366380463
"575","Quantiles",4,"ACSF1",166.810053720006
"576","FFT coef. (Mag^2 + Angle)",4,"ACSF1",0.00599484250318941
"577","catch22",5,"ACSF1",0.359381366380463
"578","feasts",5,"ACSF1",0.359381366380463
"579","tsfeatures",5,"ACSF1",0.359381366380463
"580","TSFEL",5,"ACSF1",2.78255940220713
"581","Kats",5,"ACSF1",21.5443469003188
"582","tsfresh",5,"ACSF1",0.00599484250318941
"583","FFT (Mag^2 + Angle) + quantiles",5,"ACSF1",0.00599484250318941
"584","Quantiles",5,"ACSF1",21.5443469003188
"585","FFT coef. (Mag^2 + Angle)",5,"ACSF1",166.810053720006
"586","catch22",6,"ACSF1",2.78255940220713
"587","feasts",6,"ACSF1",1291.54966501488
"588","tsfeatures",6,"ACSF1",2.78255940220713
"589","TSFEL",6,"ACSF1",0.359381366380463
"590","Kats",6,"ACSF1",2.78255940220713
"591","tsfresh",6,"ACSF1",166.810053720006
"592","FFT (Mag^2 + Angle) + quantiles",6,"ACSF1",0.0464158883361278
"593","Quantiles",6,"ACSF1",2.78255940220713
"594","FFT coef. (Mag^2 + Angle)",6,"ACSF1",0.000774263682681127
"595","catch22",7,"ACSF1",21.5443469003188
"596","feasts",7,"ACSF1",21.5443469003188
"597","tsfeatures",7,"ACSF1",0.359381366380463
"598","TSFEL",7,"ACSF1",0.359381366380463
"599","Kats",7,"ACSF1",0.359381366380463
"600","tsfresh",7,"ACSF1",0.00599484250318941
"601","FFT (Mag^2 + Angle) + quantiles",7,"ACSF1",0.0464158883361278
"602","Quantiles",7,"ACSF1",2.78255940220713
"603","FFT coef. (Mag^2 + Angle)",7,"ACSF1",0.00599484250318941
"604","catch22",8,"ACSF1",0.359381366380463
"605","feasts",8,"ACSF1",166.810053720006
"606","tsfeatures",8,"ACSF1",0.359381366380463
"607","TSFEL",8,"ACSF1",0.359381366380463
"608","Kats",8,"ACSF1",2.78255940220713
"609","tsfresh",8,"ACSF1",0.0464158883361278
"610","FFT (Mag^2 + Angle) + quantiles",8,"ACSF1",0.00599484250318941
"611","Quantiles",8,"ACSF1",2.78255940220713
"612","FFT coef. (Mag^2 + Angle)",8,"ACSF1",0.00599484250318941
"613","catch22",9,"ACSF1",2.78255940220713
"614","feasts",9,"ACSF1",21.5443469003188
"615","tsfeatures",9,"ACSF1",2.78255940220713
"616","TSFEL",9,"ACSF1",2.78255940220713
"617","Kats",9,"ACSF1",10000
"618","tsfresh",9,"ACSF1",21.5443469003188
"619","FFT (Mag^2 + Angle) + quantiles",9,"ACSF1",0.0464158883361278
"620","Quantiles",9,"ACSF1",21.5443469003188
"621","FFT coef. (Mag^2 + Angle)",9,"ACSF1",1e-04
"622","catch22",10,"ACSF1",0.0464158883361278
"623","feasts",10,"ACSF1",2.78255940220713
"624","tsfeatures",10,"ACSF1",0.0464158883361278
"625","TSFEL",10,"ACSF1",0.0464158883361278
"626","Kats",10,"ACSF1",2.78255940220713
"627","tsfresh",10,"ACSF1",21.5443469003188
"628","FFT (Mag^2 + Angle) + quantiles",10,"ACSF1",2.78255940220713
"629","Quantiles",10,"ACSF1",166.810053720006
"630","FFT coef. (Mag^2 + Angle)",10,"ACSF1",0.00599484250318941
"631","catch22",11,"ACSF1",21.5443469003188
"632","feasts",11,"ACSF1",166.810053720006
"633","tsfeatures",11,"ACSF1",0.359381366380463
"634","TSFEL",11,"ACSF1",0.359381366380463
"635","Kats",11,"ACSF1",2.78255940220713
"636","tsfresh",11,"ACSF1",0.00599484250318941
"637","FFT (Mag^2 + Angle) + quantiles",11,"ACSF1",0.0464158883361278
"638","Quantiles",11,"ACSF1",166.810053720006
"639","FFT coef. (Mag^2 + Angle)",11,"ACSF1",0.00599484250318941
"640","catch22",12,"ACSF1",0.359381366380463
"641","feasts",12,"ACSF1",0.359381366380463
"642","tsfeatures",12,"ACSF1",0.359381366380463
"643","TSFEL",12,"ACSF1",0.0464158883361278
"644","Kats",12,"ACSF1",10000
"645","tsfresh",12,"ACSF1",21.5443469003188
"646","FFT (Mag^2 + Angle) + quantiles",12,"ACSF1",0.00599484250318941
"647","Quantiles",12,"ACSF1",0.0464158883361278
"648","FFT coef. (Mag^2 + Angle)",12,"ACSF1",0.0464158883361278
"649","catch22",13,"ACSF1",2.78255940220713
"650","feasts",13,"ACSF1",2.78255940220713
"651","tsfeatures",13,"ACSF1",2.78255940220713
"652","TSFEL",13,"ACSF1",0.359381366380463
"653","Kats",13,"ACSF1",2.78255940220713
"654","tsfresh",13,"ACSF1",0.0464158883361278
"655","FFT (Mag^2 + Angle) + quantiles",13,"ACSF1",0.00599484250318941
"656","Quantiles",13,"ACSF1",21.5443469003188
"657","FFT coef. (Mag^2 + Angle)",13,"ACSF1",0.0464158883361278
"658","catch22",14,"ACSF1",2.78255940220713
"659","feasts",14,"ACSF1",0.359381366380463
"660","tsfeatures",14,"ACSF1",0.0464158883361278
"661","TSFEL",14,"ACSF1",0.0464158883361278
"662","Kats",14,"ACSF1",21.5443469003188
"663","tsfresh",14,"ACSF1",0.00599484250318941
"664","FFT (Mag^2 + Angle) + quantiles",14,"ACSF1",0.00599484250318941
"665","Quantiles",14,"ACSF1",21.5443469003188
"666","FFT coef. (Mag^2 + Angle)",14,"ACSF1",0.0464158883361278
"667","catch22",15,"ACSF1",1291.54966501488
"668","feasts",15,"ACSF1",2.78255940220713
"669","tsfeatures",15,"ACSF1",2.78255940220713
"670","TSFEL",15,"ACSF1",2.78255940220713
"671","Kats",15,"ACSF1",2.78255940220713
"672","tsfresh",15,"ACSF1",0.0464158883361278
"673","FFT (Mag^2 + Angle) + quantiles",15,"ACSF1",0.0464158883361278
"674","Quantiles",15,"ACSF1",1291.54966501488
"675","FFT coef. (Mag^2 + Angle)",15,"ACSF1",0.0464158883361278
"676","catch22",16,"ACSF1",2.78255940220713
"677","feasts",16,"ACSF1",21.5443469003188
"678","tsfeatures",16,"ACSF1",0.359381366380463
"679","TSFEL",16,"ACSF1",2.78255940220713
"680","Kats",16,"ACSF1",0.359381366380463
"681","tsfresh",16,"ACSF1",21.5443469003188
"682","FFT (Mag^2 + Angle) + quantiles",16,"ACSF1",0.00599484250318941
"683","Quantiles",16,"ACSF1",21.5443469003188
"684","FFT coef. (Mag^2 + Angle)",16,"ACSF1",0.00599484250318941
"685","catch22",17,"ACSF1",2.78255940220713
"686","feasts",17,"ACSF1",21.5443469003188
"687","tsfeatures",17,"ACSF1",0.359381366380463
"688","TSFEL",17,"ACSF1",21.5443469003188
"689","Kats",17,"ACSF1",0.359381366380463
"690","tsfresh",17,"ACSF1",0.0464158883361278
"691","FFT (Mag^2 + Angle) + quantiles",17,"ACSF1",0.359381366380463
"692","Quantiles",17,"ACSF1",21.5443469003188
"693","FFT coef. (Mag^2 + Angle)",17,"ACSF1",0.0464158883361278
"694","catch22",18,"ACSF1",2.78255940220713
"695","feasts",18,"ACSF1",0.0464158883361278
"696","tsfeatures",18,"ACSF1",0.0464158883361278
"697","TSFEL",18,"ACSF1",0.0464158883361278
"698","Kats",18,"ACSF1",21.5443469003188
"699","tsfresh",18,"ACSF1",0.000774263682681127
"700","FFT (Mag^2 + Angle) + quantiles",18,"ACSF1",0.00599484250318941
"701","Quantiles",18,"ACSF1",1291.54966501488
"702","FFT coef. (Mag^2 + Angle)",18,"ACSF1",0.00599484250318941
"703","catch22",19,"ACSF1",2.78255940220713
"704","feasts",19,"ACSF1",0.359381366380463
"705","tsfeatures",19,"ACSF1",0.359381366380463
"706","TSFEL",19,"ACSF1",2.78255940220713
"707","Kats",19,"ACSF1",21.5443469003188
"708","tsfresh",19,"ACSF1",0.0464158883361278
"709","FFT (Mag^2 + Angle) + quantiles",19,"ACSF1",0.00599484250318941
"710","Quantiles",19,"ACSF1",21.5443469003188
"711","FFT coef. (Mag^2 + Angle)",19,"ACSF1",0.00599484250318941
"712","catch22",20,"ACSF1",0.359381366380463
"713","feasts",20,"ACSF1",166.810053720006
"714","tsfeatures",20,"ACSF1",1291.54966501488
"715","TSFEL",20,"ACSF1",0.359381366380463
"716","Kats",20,"ACSF1",1291.54966501488
